name,playcount,listeners,mbid,url,streamable,image/0/#text,image/0/size,image/1/#text,image/1/size,image/2/#text,image/2/size,image/3/#text,image/3/size,image/4/#text,image/4/size
2Pac,55559,12439,382f1005-e9ab-4684-afd4-0bdae4ee37f2,http://www.last.fm/music/2Pac,0,http://userserve-ak.last.fm/serve/34/2306359.jpg,small,http://userserve-ak.last.fm/serve/64/2306359.jpg,medium,http://userserve-ak.last.fm/serve/126/2306359.jpg,large,http://userserve-ak.last.fm/serve/252/2306359.jpg,extralarge,http://userserve-ak.last.fm/serve/_/2306359/2Pac+tupacclassicpg.jpg,mega
Ramones,60344,12432,d6ed7887-a401-47a8-893c-34b967444d26,http://www.last.fm/music/Ramones,0,http://userserve-ak.last.fm/serve/34/3531055.jpg,small,http://userserve-ak.last.fm/serve/64/3531055.jpg,medium,http://userserve-ak.last.fm/serve/126/3531055.jpg,large,http://userserve-ak.last.fm/serve/252/3531055.jpg,extralarge,http://userserve-ak.last.fm/serve/_/3531055/Ramones+walk.jpg,mega
The Verve,30187,12404,d4d17620-fd97-4574-92a8-a2cb7e72ce42,http://www.last.fm/music/The+Verve,0,http://userserve-ak.last.fm/serve/34/176111.jpg,small,http://userserve-ak.last.fm/serve/64/176111.jpg,medium,http://userserve-ak.last.fm/serve/126/176111.jpg,large,http://userserve-ak.last.fm/serve/252/176111.jpg,extralarge,http://userserve-ak.last.fm/serve/500/176111/The+Verve.jpg,mega
Billy Joel,39304,12398,64b94289-9474-4d43-8c93-918ccc1920d1,http://www.last.fm/music/Billy+Joel,0,http://userserve-ak.last.fm/serve/34/339365.jpg,small,http://userserve-ak.last.fm/serve/64/339365.jpg,medium,http://userserve-ak.last.fm/serve/126/339365.jpg,large,http://userserve-ak.last.fm/serve/252/339365.jpg,extralarge,http://userserve-ak.last.fm/serve/_/339365/Billy+Joel.jpg,mega
Grouplove,31021,12378,d8e41375-bd8d-4e39-9da7-f0c171e97086,http://www.last.fm/music/Grouplove,0,http://userserve-ak.last.fm/serve/34/86320189.png,small,http://userserve-ak.last.fm/serve/64/86320189.png,medium,http://userserve-ak.last.fm/serve/126/86320189.png,large,http://userserve-ak.last.fm/serve/252/86320189.png,extralarge,http://userserve-ak.last.fm/serve/500/86320189/Grouplove+PNG.png,mega
Grizzly Bear,44129,12358,59a7fbcb-ff74-494d-abd0-9c82359040c9,http://www.last.fm/music/Grizzly+Bear,0,http://userserve-ak.last.fm/serve/34/10933777.jpg,small,http://userserve-ak.last.fm/serve/64/10933777.jpg,medium,http://userserve-ak.last.fm/serve/126/10933777.jpg,large,http://userserve-ak.last.fm/serve/252/10933777.jpg,extralarge,http://userserve-ak.last.fm/serve/500/10933777/Grizzly+Bear+Grizzly5.jpg,mega
Demi Lovato,58519,12359,faf4cefb-036c-4c88-b93a-5b03dd0a0e6b,http://www.last.fm/music/Demi+Lovato,0,http://userserve-ak.last.fm/serve/34/32848271.png,small,http://userserve-ak.last.fm/serve/64/32848271.png,medium,http://userserve-ak.last.fm/serve/126/32848271.png,large,http://userserve-ak.last.fm/serve/252/32848271.png,extralarge,http://userserve-ak.last.fm/serve/500/32848271/Demi+Lovato+demi2.png,mega
Metronomy,48770,12346,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,http://www.last.fm/music/Metronomy,0,http://userserve-ak.last.fm/serve/34/97527325.png,small,http://userserve-ak.last.fm/serve/64/97527325.png,medium,http://userserve-ak.last.fm/serve/126/97527325.png,large,http://userserve-ak.last.fm/serve/252/97527325.png,extralarge,http://userserve-ak.last.fm/serve/500/97527325/Metronomy+PNG.png,mega
Father John Misty,67983,12349,172053e5-a7fb-4548-a64d-c53858b5e775,http://www.last.fm/music/Father+John+Misty,0,http://userserve-ak.last.fm/serve/34/94307979.jpg,small,http://userserve-ak.last.fm/serve/64/94307979.jpg,medium,http://userserve-ak.last.fm/serve/126/94307979.jpg,large,http://userserve-ak.last.fm/serve/252/94307979.jpg,extralarge,http://userserve-ak.last.fm/serve/500/94307979/Father+John+Misty+20131101_father_john_misty_91.jpg,mega
Sonic Youth,70064,12330,5cbef01b-cc35-4f52-af7b-d0df0c4f61b9,http://www.last.fm/music/Sonic+Youth,0,http://userserve-ak.last.fm/serve/34/10965405.jpg,small,http://userserve-ak.last.fm/serve/64/10965405.jpg,medium,http://userserve-ak.last.fm/serve/126/10965405.jpg,large,http://userserve-ak.last.fm/serve/252/10965405.jpg,extralarge,http://userserve-ak.last.fm/serve/_/10965405/Sonic+Youth++Bad+Moon+Risingera.jpg,mega
Journey,33009,12305,a26ff336-32ef-4adc-a800-3581c9a517a9,http://www.last.fm/music/Journey,0,http://userserve-ak.last.fm/serve/34/6981247.jpg,small,http://userserve-ak.last.fm/serve/64/6981247.jpg,medium,http://userserve-ak.last.fm/serve/126/6981247.jpg,large,http://userserve-ak.last.fm/serve/252/6981247.jpg,extralarge,http://userserve-ak.last.fm/serve/_/6981247/Journey.jpg,mega
Phantogram,39314,12272,380742d2-0cf2-462d-b63d-a5c2259b3987,http://www.last.fm/music/Phantogram,0,http://userserve-ak.last.fm/serve/34/95336439.png,small,http://userserve-ak.last.fm/serve/64/95336439.png,medium,http://userserve-ak.last.fm/serve/126/95336439.png,large,http://userserve-ak.last.fm/serve/252/95336439.png,extralarge,http://userserve-ak.last.fm/serve/500/95336439/Phantogram.png,mega
James Blunt,35649,12279,e959c338-258b-4d0f-a91a-cb6b9b7f738c,http://www.last.fm/music/James+Blunt,0,http://userserve-ak.last.fm/serve/34/74499588.png,small,http://userserve-ak.last.fm/serve/64/74499588.png,medium,http://userserve-ak.last.fm/serve/126/74499588.png,large,http://userserve-ak.last.fm/serve/252/74499588.png,extralarge,http://userserve-ak.last.fm/serve/500/74499588/James+Blunt+PNG+version.png,mega
No Doubt,31463,12247,fbd2a255-1d57-4d31-ac11-65b671c19958,http://www.last.fm/music/No+Doubt,0,http://userserve-ak.last.fm/serve/34/52235579.png,small,http://userserve-ak.last.fm/serve/64/52235579.png,medium,http://userserve-ak.last.fm/serve/126/52235579.png,large,http://userserve-ak.last.fm/serve/252/52235579.png,extralarge,http://userserve-ak.last.fm/serve/_/52235579/No+Doubt.png,mega
Van Halen,41358,12226,b665b768-0d83-4363-950c-31ed39317c15,http://www.last.fm/music/Van+Halen,0,http://userserve-ak.last.fm/serve/34/26944339.jpg,small,http://userserve-ak.last.fm/serve/64/26944339.jpg,medium,http://userserve-ak.last.fm/serve/126/26944339.jpg,large,http://userserve-ak.last.fm/serve/252/26944339.jpg,extralarge,http://userserve-ak.last.fm/serve/_/26944339/Van+Halen+van_halen+blac+n+white.jpg,mega
3 Doors Down,37335,12207,2386cd66-e923-4e8e-bf14-2eebe2e9b973,http://www.last.fm/music/3+Doors+Down,0,http://userserve-ak.last.fm/serve/34/179684.jpg,small,http://userserve-ak.last.fm/serve/64/179684.jpg,medium,http://userserve-ak.last.fm/serve/126/179684.jpg,large,http://userserve-ak.last.fm/serve/252/179684.jpg,extralarge,http://userserve-ak.last.fm/serve/500/179684/3+Doors+Down.jpg,mega
The Naked and Famous,32609,12212,216a7b44-3846-494c-93f5-f2d4d9b95b36,http://www.last.fm/music/The+Naked+and+Famous,0,http://userserve-ak.last.fm/serve/34/93154605.png,small,http://userserve-ak.last.fm/serve/64/93154605.png,medium,http://userserve-ak.last.fm/serve/126/93154605.png,large,http://userserve-ak.last.fm/serve/252/93154605.png,extralarge,http://userserve-ak.last.fm/serve/500/93154605/The+Naked+and+Famous+PNG.png,mega
